id,title,date,country
US429028937,SYSTEM AND METHOD FOR PROVIDING JOB-SPECIFIC TRAINING AND EMPLOYMENT TO RESIDENTS OF A CONTROLLED ENVIRONMENT FACILITY,12.10.2023,US
US42236024,Systems and methods for providing educational structures and tools,12.11.2007,US
US380600147,METHOD AND SYSTEM FOR ONLINE USER SECURITY INFORMATION EVENT MANAGEMENT,19.08.2022,US
US153437986,SYSTEM AND METHOD FOR PROVIDING ENHANCED FINANCIAL SERVICES BASED ON SOCIAL SIGNALS,27.05.2015,US
US153446287,"MOBILE CHAT SYSTEMS FOR REAL TIME POLLING, RATING AND RSVP'ING",03.06.2015,US
US240407397,Selecting one node from several candidate nodes in several public clouds to establish a virtual network that spans the public clouds,04.05.2018,US
WO2015188000,"MOBILE CHAT SYSTEMS FOR REAL TIME POLLING, RATING AND RSVP'ING",04.06.2015,WO
US290822257,USE OF RELAXIN TO TREAT ATRIAL FIBRILLATION,11.07.2019,US
US374012925,USE OF RELAXIN TO TREAT ATRIAL FIBRILLATION,05.11.2021,US
EP77025239,Elektronische Lernanwendung,27.09.2012,EP
US77124295,ELECTRONIC LEARNING APPLICATION,14.10.2011,US
US200473270,Systems and methods to match job candidates and job titles based on machine learning model,04.01.2016,US
IN438212477,A DYNAMIC EDUCATIONAL TOURISM MANAGEMENT SYSTEM AND METHOD THEREOF,31.07.2024,IN
US323006913,Health management,15.12.2019,US
US448393513,HEALTH MANAGEMENT,28.10.2024,US
US331914084,HEALTH MANAGEMENT,16.03.2021,US
US316962314,Systems and methods for asset generation in immersive cognitive assessments,21.06.2019,US
US347663228,Systems and methods for asset generation in immersive cognition assessments,02.02.2021,US
US90521691,METHODS AND SYSTEMS TO PRESENT NETWORK NOTIFICATIONS IN CONJUNCTION WITH DISPLAY ADVERTISEMENTS,28.03.2013,US
US444952059,HEALTHCARE TRAINING AND CONTINUING HEALTHCARE EDUCATION SYSTEM AND METHODS,25.08.2023,US
US395654269,A PRECISION MEDICINE PORTAL FOR HUMAN DISEASES,20.08.2021,US
WO2022203705,A PRECISION MEDICINE PORTAL FOR HUMAN DISEASES,20.08.2021,WO
US339763277,"SYSTEMS AND METHODS FOR AUTOMATED PRICING, CONDUCTION, AND TRANSCRIPTION OF TELEMEDICINE ENCOUNTERS",26.04.2021,US
US429378020,"SYSTEMS AND METHODS FOR AUTOMATED PRICING, CONDUCTION, AND TRANSCRIPTION OF TELEMEDICINE ENCOUNTERS",30.01.2024,US
US431001198,"SYSTEMS AND METHODS FOR AUTOMATED PRICING, CONDUCTION, AND TRANSCRIPTION OF TELEMEDICINE ENCOUNTERS",30.01.2024,US
US73535797,System gaming,16.12.2011,US
US73451977,System gaming,27.07.2011,US
US73395563,System gaming,10.06.2011,US
US73395564,System gaming,10.06.2011,US
US73396454,System gaming,10.06.2011,US
US73555549,System gaming,05.01.2012,US
US73506044,System gaming,15.11.2011,US
US95579296,System gaming,20.08.2013,US
US96405948,System gaming,06.09.2006,US
US97294380,System gaming,08.01.2014,US
WO2025019709,"COLLECTION, ASSESSMENT AND EARLY DETECTION OF HUMAN LUNG CANCER BIOMARKERS IN EXHALED BREATH CONDENSATES OF MOUSE ANIMAL MODELS",18.07.2024,WO
CA93977051,INTERACTIVE ELECTRONIC BOOK,11.04.2000,CA
WO2000062177,INTERACTIVE ELECTRONIC BOOK,11.04.2000,WO
US399955628,METHOD AND SYSTEM FOR GENERATING JOURNEYS FOR ENGAGING USERS IN REAL-TIME,16.12.2021,US
US389731829,BASKETBALL ARCHITECTURE,18.09.2022,US
WO2024130192,INFORMATION MONITORING SYSTEM AND METHOD,15.12.2023,WO
US214331923,"System, method and apparatus for managing education and training workflows",04.11.2017,US
US395655048,"SYSTEMS, METHODS, MEDIA, AND PLATFORMS FOR SOURCING AND RECRUITING CANDIDATES INTO AN INTERVIEW PROCESS",14.10.2022,US
US251289585,System and methods for alternate-path access to medicare advance care planning education and conversation benefits on-demand by non-patients within home and other non-medical community settings,21.02.2019,US
US105469035,Contextually intelligent communication systems and processes,28.09.2013,US
US151687236,CONTEXTUALLY INTELLIGENT COMMUNICATION SYSTEMS AND PROCESSES,29.09.2013,US
US179484202,CONTEXTUALLY INTELLIGENT COMMUNICATIONS SYSTEMS AND PROCESSES,24.02.2016,US
US179484523,CONTEXTUALLY INTELLIGENT COMMUNICATIONS SYSTEMS AND PROCESSES,24.02.2016,US
US179484201,CONTEXTUALLY INTELLIGENT COMMUNICATIONS SYSTEMS AND PROCESSES,24.02.2016,US
AU181627524,Contextually intelligent communication systems and processes,29.09.2013,AU
AU205636631,Contextually intelligent communication systems and processes,10.10.2017,AU
WO2014055376,CONTEXTUALLY INTELLIGENT COMMUNICATION SYSTEMS AND PROCESSES,29.09.2013,WO
CA133327159,CONTEXTUALLY INTELLIGENT COMMUNICATION SYSTEMS AND PROCESSES,29.09.2013,CA
US43519094,Systems and methods for credit worthiness scoring and loan facilitation,05.06.2009,US
US431351974,Information Monitoring System and Method,14.12.2023,US
US431348650,Information Monitoring System and Method,14.12.2023,US
WO2024130127,INFORMATION MONITORING SYSTEM AND METHOD,15.12.2023,WO
WO2024130187,INFORMATION MONITORING SYSTEM AND METHOD,15.12.2023,WO
US43329472,Method and apparatus for environmental setting and information for environmental setting,21.01.2010,US
EP14554639,VERFAHREN UND GERÄT FÜR DIE UMGEBUNGSEINSTELLUNG UND DATEN FÜR DIE UMGEBUNGSEINSTELLUNG,21.09.2004,EP
US240407469,Processing data messages of a virtual network that are sent to and received from external service machines,04.05.2018,US
WO2001041116,CUSTOMIZABLE INTERACTIVE BINDERS AND METHODS FOR CUSTOMIZING THE SAME,06.12.2000,WO
WO2014164567,MULTI-LAYERED EDUCATION BASED LOCKING OF COMPUTING DEVICES,10.03.2014,WO
EP133887982,AUF RHODAMIN BASIERENDE FLUORESZENZSONDE FÜR KOAGULASEWIRKUNG UND NACHWEIS VON KOAGULASEPRODUZIERENDEN BAKTERIENSTÄMMEN,19.07.2013,EP
GB137525154,Rhodamine compounds and their uses for detecting coagulase-producing bacterial strains,19.07.2012,GB
US96414657,METHOD FOR DETECTION OF A NEUROLOGICAL DISEASE,03.05.2012,US
WO1987001492,APPARATUS FOR REPRODUCTION OF SOUND AND VIDEO,22.08.1986,WO
US362949031,METHOD AND APPARATUS FOR AN ADAPTIVE AND INTERACTIVE TEACHING OF PLAYING A MUSICAL INSTRUMENT,29.07.2021,US
WO2007118221,SYSTEM AND METHOD FOR COMMUNICATING AND TRANSFERRING DATA BETWEEN A VEHICLE AND MOBILE COMMUNICATION POINTS,06.04.2007,WO
US433570733,Automated Alignment of Education Content,19.12.2023,US
US432030868,SYSTEMS AND METHODS FOR ASSOCIATING ANONYMOUSLY TRACKED SHOPPERS TO ACCOUNTS IN AN AUTONOMOUS SHOPPING STORE,27.12.2023,US
CN446863351,动物胚胎冷冻前降脂的培养液及其制备方法和应用,05.11.2024,CN
US42360981,Financial-aid information aggregator,21.08.2006,US
US362949032,Method and apparatus for an adaptive and interactive teaching of playing a musical instrument,05.09.2021,US
US437771528,HEAT DISSIPATION APPARATUS AND ELECTRONIC DEVICE,05.02.2024,US
US403346547,Steerable disk or ball,25.03.2019,US
EP152848825,ROTKLEEEXTRAKT FERMENTIERT UND VERFAHREN ZUR HERSTELLUNG DAVON,12.12.2013,EP
US154014348,PRODUCT COMPRISING RED CLOVER EXTRACT AND METHODS FOR PRODUCING THE SAME,12.12.2013,US
US233548876,Product comprising red clover extract and methods for producing the same,16.07.2018,US
WO2014090259,PRODUCT COMPRISING RED CLOVER EXTRACT AND METHODS FOR PRODUCING THE SAME,12.12.2013,WO
CA174265468,PRODUCT COMPRISING RED CLOVER EXTRACT AND METHODS FOR PRODUCING THE SAME,12.12.2013,CA
US42698266,"METHODS, MEDIA, AND SYSTEMS FOR RECORDING AND REPORTING CONTENT USAGE",17.05.2007,US
IN283163515,NANO BIO GEL OF GARCINIA MANGOSTANA (MANGOSTEEN),21.11.2019,IN
US43329852,SYSTEM FOR DEVELOPMENT OF INDIVIDUALISED TREATMENT REGIMENS,25.04.2006,US
CA94369525,SYSTEM FOR DEVELOPMENT OF INDIVIDUALISED TREATMENT REGIMENS,,CA
WO2006113987,SYSTEM FOR DEVELOPMENT OF INDIVIDUALISED TREATMENT REGIMENS,25.04.2006,WO
WO2006128057,ORAL DOSAGE FORMS COMPRISING PROGESTERONE AND METHODS OF MAKING AND USING THE SAME,26.05.2006,WO
CA94343915,ORAL DOSAGE FORMS COMPRISING PROGESTERONE AND METHODS OF MAKING AND USING THE SAME,26.05.2006,CA
KR446839845,"베이퍼 챔버, 전자 기기, 베이퍼 챔버용 금속 시트 및 베이퍼 챔버의 제조 방법",23.02.2018,KR
US41161113,Career development framework,01.08.2003,US
US97869232,Method and system for exchanging messages among established contacts,20.08.2013,US
US97869221,Method and system for maintaining contact information,07.10.2008,US
US173386834,Cognitive matching of narrative data,18.03.2015,US
US178007621,Methods and system for distributing information via multiple forms of delivery services,22.02.2016,US
US208152631,Methods and system for distributing information via multiple forms of delivery services,28.09.2016,US
US224380904,METHODS AND SYSTEM FOR DISTRIBUTING INFORMATION VIA MULTIPLE FORMS OF DELIVERY SERVICES,03.04.2018,US
US225113657,Methods and system for distributing information via multiple forms of delivery services,23.04.2018,US
US244369189,Methods and system for distributing information via multiple forms of delivery services,19.11.2018,US
US319564270,Alleviating congestion in a virtual network deployed over public clouds for an entity,24.10.2019,US
US314174737,Methods and system for distributing information via multiple forms of delivery services,12.02.2020,US
US344957928,Methods and system for distributing information via multiple forms of delivery services,24.06.2021,US
US400266748,Methods and system for distributing information via multiple forms of delivery services,10.08.2022,US
WO2017146912,METHODS AND SYSTEM FOR DISTRIBUTING INFORMATION VIA MULTIPLE FORMS OF DELIVERY SERVICES,09.02.2017,WO
CA225415494,METHODS AND SYSTEM FOR DISTRIBUTING INFORMATION VIA MULTIPLE FORMS OF DELIVERY SERVICES,09.02.2017,CA
US432033439,METHODS AND SYSTEM FOR DISTRIBUTING INFORMATION VIA MULTIPLE FORMS OF DELIVERY SERVICES,29.12.2023,US
AU228024679,Methods and system for distributing information via multiple forms of delivery services,09.02.2017,AU
US431348660,Information Monitoring System and Method,14.12.2023,US
US431351828,Information Monitoring System and Method,15.12.2023,US
WO2024036037,METHOD OF A COMPETITION,24.07.2023,WO
CN437816052,一种内螺纹盖的成型模具,06.01.2024,CN
US437308327,Grouping and Recommendations System and Method,16.02.2024,US
US41854180,METHOD AND APPARATUS FOR DELIVERING A VIRTUAL REALITY ENVIRONMENT,12.01.2007,US
US39923720,Provision of informational resources over an electronic network,08.09.1999,US
US41468088,Forecasting using interpolation modeling,08.09.1999,US
US90528012,Community-selected content,09.05.2011,US
US73746362,Community-selected content,11.02.2008,US
US130586791,Community-selected content,31.07.2013,US
IN334773911,IOT AND CLOUD BASED VIRAL DETECTOR DEVICE “MICROCA”: ADAPTING CORONA VIRUS AND OTHER DEADLY PATHOGENS,27.06.2021,IN
EP14609630,"SYSTEME, VERFAHREN, SCHNITTSTELLEN UND SOFTWARE ZUR AUTOMATISIERTEN SAMMLUNG UND INTEGRATION VON ENTITÄTSDATEN IN ONLINE-DATENBANKEN UND PROFESSIONELLEN VERZEICHNISSEN",03.01.2005,EP
US43252164,"Systems, methods, interfaces and software for automated collection and integration of entity data into online databases and professional directories",28.07.2009,US
US185318447,Methods and systems for automatically selecting an implant for a patient,10.06.2016,US
US185321955,Methods and systems for automatically mapping biopsy locations to pathology results,10.06.2016,US
WO2015139043,MULTIMEDIA EDUCATIONAL CONTENT DELIVERY WITH IDENTITY AUTHENTICATION AND RELATED COMPENSATION MODEL,16.03.2015,WO
US151687524,MULTIMEDIA EDUCATIONAL CONTENT DELIVERY WITH IDENTITY AUTHENTICATION AND RELATED COMPENSATION MODEL,16.03.2015,US
CN437817764,废液清理装置及酸蒸清洗设备,27.12.2023,CN
US251637968,Methods for treating systemic lupus erythematosus with an anti-apolipoprotein B antibody,31.05.2019,US
CN343423611,Educational background and academic position authentication method based on block chain,30.07.2021,CN
US39573608,"Method and apparatus for creation, distribution, assembly and verification of media",11.09.2001,US
US249980036,Systems And Methods For Providing Performance Training and Development,01.02.2019,US
IN311600003,SMART IOT BASED SYSTEM FOR HOME AUTOMATION SYSTEM,12.11.2020,IN
IN438211563,BIOMETRIC AUTHENTICATION SYSTEM FOR FOYER ACCESSING,07.08.2024,IN
US43549155,Method and system for knowledge diagnosis and tutoring,13.08.2008,US
IN338705631,“SYSTEM AND METHOD FOR TARGETED INTERNATIONAL RECRUITING BY USING BIG DATA TECHNOLOGY”,14.03.2020,IN
US403905590,Systems and methods for interdependent identity based credential collection validation,17.02.2023,US
US41702938,Treatment of autism,13.04.2006,US
US41708680,Treatment of autism,13.04.2006,US
US41207710,Treatment of autism,15.06.2004,US
WO2006002058,TREATMENT OF AUTISM,15.06.2005,WO
WO2021072552,"METHOD AND SYSTEM FOR AUDITING, CREATING, STORING AND/OR ISSUING DIGITAL POWERS OF ATTORNEY AND OTHER LEGAL AND/OR RELATED HEALTH DOCUMENTS",16.10.2020,WO
CA363159858,"METHOD AND SYSTEM FOR AUDITING, CREATING, STORING AND/OR ISSUING DIGITAL POWERS OF ATTORNEY AND OTHER LEGAL AND/OR RELATED HEALTH DOCUMENTS",16.10.2020,CA
AU360622491,"Method and system for auditing, creating, storing and/or issuing digital powers of attorney and other legal and/or related health documents",16.10.2020,AU
EP14247415,BOTANISCHER EXTRAKT MIT ANTIKREBS-AKTIVITÄT ENTHALTEND ISOLIQUIRITIGENIN,06.03.2003,EP
US431348716,Information Monitoring System and Method,15.12.2023,US
US217481332,Device location based on machine learning classifications,31.08.2017,US
US238109683,Device location based on machine learning classifications,30.04.2018,US
US252251248,Device location based on machine learning classifications,07.03.2019,US
US344958288,Device location based on machine learning classifications,22.06.2021,US
US415367491,Device location based on machine learning classifications,15.08.2023,US
US440281873,DEVICE LOCATION BASED ON MACHINE LEARNING CLASSIFICATIONS,12.06.2024,US
US240407516,Distributed WAN security gateway,04.05.2018,US
US240407468,Processing data messages of a virtual network that are sent to and received from external service machines,04.05.2018,US
US443005072,CURRICULUM GENERATION FOR CUSTOMIZED LEARNING SOLUTIONS,18.05.2023,US
WO2022192720,"SYSTEMS, METHODS, AND MEDIA FOR MANAGING EDUCATION PROCESSES IN A DISTRIBUTED EDUCATION ENVIRONMENT",11.03.2022,WO
US428680354,"SYSTEMS, METHODS, AND MEDIA FOR MANAGING EDUCATION PROCESSES IN A DISTRIBUTED EDUCATION ENVIRONMENT",11.03.2022,US
US107422866,SYSTEM AND METHOD FOR INSTRUCTION BASED ACCESS TO ELECTRONIC COMPUTING DEVICES,12.03.2014,US
US42881118,Network Media Distribution,13.02.2009,US
CN437816793,一种新型标签册打孔器,31.10.2023,CN
US377613204,LPS Priming of Stromal Cells to Generate LPS-Specific Exosome Educated Macrophages,12.07.2022,US
US320330941,JOB QUALITY INDEX SYSTEM,16.09.2020,US
IN335044892,VIRTUAL MOM – RESPONSIVE BABY MONITORING TOY,09.05.2021,IN
CN437818461,集成灶,14.09.2023,CN
US398110464,SYSTEM AND METHOD FOR TRADING EMISSIONS UNITS USING LOCATION DATA,20.01.2023,US
CA94495387,"SYSTEMS, METHODS AND ARTICLES FOR MANAGING PRESENTATION OF INFORMATION",,CA
US42360444,Method and Apparatus for Environmental Setting and Data for Environmental Setting,21.09.2004,US
US73382544,"SPEECH COMPREHENSION TRAINING SYSTEM, METHODS OF PRODUCTION AND USES THEREOF",03.03.2011,US
US380162992,PERFORMING MAPPING OPERATIONS TO PERFORM AN INTERVENTION,30.10.2020,US
WO2021087317,PERFORMING MAPPING OPERATIONS TO PERFORM AN INTERVENTION,30.10.2020,WO
US40429295,Expanded information capacity for existing communication transmission systems,09.08.2002,US
US39706274,Expanded information capacity for existing communication transmission systems,17.04.1998,US
WO1999055087,EXPANDED INFORMATION CAPACITY FOR EXISTING COMMUNICATION TRANSMISSION SYSTEMS,16.04.1999,WO
CA93941819,EXPANDED INFORMATION CAPACITY FOR EXISTING COMMUNICATION TRANSMISSION SYSTEMS,16.04.1999,CA
US210083261,PROVIDING ONLINE LABORATORY ASSISTANCE,11.07.2017,US
WO2008019342,SYSTEMS AND METHODS FOR CONFERENCING AMONG GOVERNED AND EXTERNAL PARTICIPANTS,06.08.2007,WO
US335379831,Systems and methods for geolocation portfolio exchanges,27.02.2021,US
US436927516,"Multi-Lingual Toggle System with Transferable Skills, Course Mapping and Translanguaging Capabilities Across Global and Regional Educational Jurisdictions",22.12.2023,US
US39816480,Method and apparatus for selectively releasing personal contact information stored in an electronic or telephonic database,06.04.2001,US
AU180852038,Expanded information capacity for existing communication transmission systems,16.04.1999,AU
AU194097637,Expanded information capacity for existing communication transmission systems,08.10.2003,AU
CA94208145,METHOD AND APPARATUS FOR ENVIRONMENTAL SETTING AND DATA FOR ENVIRONMENTAL SETTING,21.09.2004,CA
IN361380582,INDOOR MONITORING SYSTEM USING ULTRAWIDEBAND TECHNOLOGY,10.11.2020,IN
US39287076,Method of conducting a political convention,01.12.2000,US
US432847335,EDUCATIONAL GAMING SOFTWARE,05.02.2024,US
IN211812379,SOCIAL ONLINE LIBRARY,01.02.2016,IN
US346009149,System and method of near field communication control for vending machines,28.06.2021,US
US176144088,Dynamic search set creation in a search engine,18.02.2015,US
US242152914,Dynamic search set creation in a search engine,09.01.2019,US
US340282651,Dynamic search set creation in a search engine,12.07.2021,US
US154018379,ONLINE SOCIAL NETWORKING SERVICE WITH HUMAN MATCHMAKING,26.05.2015,US
US238106145,Online social networking service with human matchmaking,12.03.2018,US
WO2019193409,SYSTEM AND METHOD FOR USER SECURITY AND SAFETY ASSISTANCE,30.06.2018,WO
US442712718,METHOD OF RETRAINING A DEVICE WITH REAL-WORLD DATA,07.05.2024,US
US42698391,"METHODS, MEDIA, AND SYSTEMS FOR TRACKING CONTENT USAGE OVER A NETWORK",17.05.2007,US
CN446867838,一种工业废水排放的节能热交换设备,06.12.2024,CN
BR429132929,MÉTODOS PARA TRATAMENTO DE DIABETES AUTOIMUNE APÓS INFECÇÃO,24.05.2022,BR
US450043989,SYSTEMS AND METHODS FOR USING ARTIFICIAL INTELLIGENCE WITH ASSISTIVE BOTS IN EXTENDED REALITY ENVIRONMENTS,05.09.2023,US
